date-time,temp,humid
2022-03-05-3,7.6,87.0
2022-03-05-4,6.6,75.0
2022-03-05-5,5.6,78.0
2022-03-05-6,5.0,80.0
2022-03-05-7,4.6,54.0
2022-03-05-8,4.5,55.0
2022-03-05-9,5.5,46.0
2022-03-05-10,6.4,43.0
2022-03-05-11,6.8,30.0
2022-03-05-12,7.1,31.0
2022-03-05-13,7.1,28.0
2022-03-05-14,6.9,26.0
2022-03-05-15,6.6,28.0
2022-03-05-16,7.1,29.0
2022-03-05-17,6.0,32.0
2022-03-05-18,5.2,41.0
2022-03-05-19,4.2,40.0
2022-03-05-20,3.7,41.0
2022-03-05-21,3.1,41.0
2022-03-05-22,2.3,43.0
2022-03-05-23,2.0,46.0
2022-03-06-0,1.7,49.0
2022-03-06-1,1.4,53.0
2022-03-06-2,1.1,55.0
2022-03-06-3,0.9,56.0
2022-03-06-4,0.8,55.0
2022-03-06-5,0.5,55.0
2022-03-06-6,0.5,54.0
2022-03-06-7,0.7,50.0
2022-03-06-8,0.7,49.0
2022-03-06-9,2.9,38.0
2022-03-06-10,3.9,29.0
2022-03-06-11,5.1,22.0
2022-03-06-12,6.5,15.0
2022-03-06-13,7.2,16.0
2022-03-06-14,7.9,17.0
2022-03-06-15,8.3,17.0
2022-03-06-16,8.0,18.0
2022-03-06-17,7.1,26.0
2022-03-06-18,4.5,40.0
2022-03-06-19,3.0,45.0
2022-03-06-20,2.4,47.0
2022-03-06-21,1.9,48.0
2022-03-06-22,1.5,50.0
2022-03-06-23,1.0,52.0
2022-03-07-0,0.7,53.0
2022-03-07-1,0.2,53.0
2022-03-07-2,0.0,54.0
2022-03-07-3,-0.5,59.0
2022-03-07-4,-0.3,57.0
2022-03-07-5,-0.1,54.0
2022-03-07-6,-0.1,56.0
2022-03-07-7,-0.7,60.0
2022-03-07-8,0.3,57.0
2022-03-07-9,1.7,52.0
2022-03-07-10,3.5,42.0
2022-03-07-11,5.7,35.0
2022-03-07-12,8.6,30.0
2022-03-07-13,9.5,14.0
2022-03-07-14,10.7,10.0
2022-03-07-15,11.9,11.0
2022-03-07-16,12.6,15.0
2022-03-07-17,10.9,23.0
2022-03-07-18,8.6,29.0
2022-03-07-19,6.5,36.0
2022-03-07-20,6.0,41.0
2022-03-07-21,5.3,45.0
2022-03-07-22,3.9,57.0
2022-03-07-23,3.3,61.0
2022-03-08-0,2.7,67.0
2022-03-08-1,2.6,65.0
2022-03-08-2,2.0,64.0
2022-03-08-3,1.2,74.0
2022-03-08-4,1.1,74.0
2022-03-08-5,0.2,74.0
2022-03-08-6,-0.3,77.0
2022-03-08-7,-0.4,77.0
2022-03-08-8,0.1,76.0
2022-03-08-9,2.9,65.0
2022-03-08-10,4.9,49.0
2022-03-08-11,8.3,37.0
2022-03-08-12,11.1,25.0
2022-03-08-13,12.2,27.0
2022-03-08-14,13.5,25.0
2022-03-08-15,14.7,26.0
2022-03-08-16,14.7,29.0
2022-03-08-17,14.6,29.0
2022-03-08-18,13.1,33.0
2022-03-08-19,11.0,40.0
2022-03-08-20,9.4,49.0
2022-03-08-21,8.3,55.0
2022-03-08-22,7.9,56.0
2022-03-08-23,7.1,59.0
2022-03-09-0,6.5,64.0
2022-03-09-1,5.8,72.0
2022-03-09-2,4.9,75.0
2022-03-09-3,4.1,76.0
2022-03-09-4,3.5,79.0
2022-03-09-5,3.3,80.0
2022-03-09-6,2.4,83.0
2022-03-09-7,1.9,84.0
2022-03-09-8,2.5,82.0
2022-03-09-9,4.9,72.0
2022-03-09-10,7.9,59.0
2022-03-09-11,10.9,48.0
2022-03-09-12,13.4,38.0
2022-03-09-13,15.4,26.0
2022-03-09-14,16.3,21.0
2022-03-09-15,18.0,21.0
2022-03-09-16,17.6,13.0
2022-03-09-17,17.7,25.0
2022-03-09-18,15.7,28.0
2022-03-09-19,13.3,38.0
2022-03-09-20,11.5,45.0
2022-03-09-21,10.2,48.0
2022-03-09-22,9.1,54.0
2022-03-09-23,8.9,52.0
2022-03-10-0,7.6,61.0
2022-03-10-1,6.9,64.0
2022-03-10-2,5.8,69.0
2022-03-10-3,5.3,71.0
2022-03-10-4,4.6,75.0
2022-03-10-5,3.9,76.0
2022-03-10-6,3.3,76.0
2022-03-10-7,3.7,74.0
2022-03-10-8,4.3,72.0
2022-03-10-9,7.9,57.0
2022-03-10-10,11.2,44.0
2022-03-10-11,13.1,34.0
2022-03-10-12,15.0,33.0
2022-03-10-13,16.2,31.0
2022-03-10-14,18.5,25.0
2022-03-10-15,18.1,22.0
2022-03-10-16,17.9,24.0
2022-03-10-17,17.8,24.0
2022-03-10-18,16.0,42.0
2022-03-10-19,14.3,50.0
2022-03-10-20,13.7,43.0
2022-03-10-21,13.2,48.0
2022-03-10-22,12.7,55.0
2022-03-10-23,12.2,54.0
2022-03-11-0,11.9,53.0
2022-03-11-1,11.7,59.0
2022-03-11-2,10.8,59.0
2022-03-11-3,10.1,62.0
2022-03-11-4,9.6,65.0
2022-03-11-5,10.0,64.0
2022-03-11-6,9.7,67.0
2022-03-11-7,9.8,69.0
2022-03-11-8,10.8,69.0
2022-03-11-9,11.7,67.0
2022-03-11-10,13.9,61.0
2022-03-11-11,16.1,56.0
2022-03-11-12,18.9,54.0
2022-03-11-13,18.9,58.0
2022-03-11-14,18.9,61.0
2022-03-11-15,19.2,62.0
2022-03-11-16,18.9,64.0
2022-03-11-17,18.8,66.0
2022-03-11-18,17.8,71.0
2022-03-11-19,16.9,76.0
2022-03-11-20,16.2,81.0
2022-03-11-21,15.8,85.0
2022-03-11-22,15.6,87.0
2022-03-11-23,14.7,92.0
2022-03-12-0,13.9,97.0
2022-03-12-1,13.9,97.0
2022-03-12-2,13.0,98.0
2022-03-12-3,12.9,98.0
2022-03-12-4,12.7,98.0
2022-03-12-5,12.2,99.0
2022-03-12-6,12.7,98.0
2022-03-12-7,13.0,98.0
2022-03-12-8,13.6,97.0
2022-03-12-9,14.4,96.0
2022-03-12-10,14.4,93.0
2022-03-12-11,17.1,82.0
2022-03-12-12,21.5,61.0
2022-03-12-13,22.5,50.0
2022-03-12-14,21.9,49.0
2022-03-12-15,22.2,46.0
2022-03-12-16,21.9,46.0
2022-03-12-17,21.3,43.0
2022-03-12-18,19.7,51.0
2022-03-12-19,18.1,70.0
2022-03-12-20,17.0,81.0
2022-03-12-21,17.0,75.0
2022-03-12-22,16.8,74.0
2022-03-12-23,16.7,79.0
2022-03-13-0,16.5,82.0
2022-03-13-1,16.3,85.0
2022-03-13-2,16.7,85.0
2022-03-13-3,16.6,85.0
2022-03-13-4,17.0,83.0
2022-03-13-5,17.3,84.0
2022-03-13-6,16.9,82.0
2022-03-13-7,16.6,86.0
2022-03-13-8,16.1,93.0
2022-03-13-9,14.4,99.0
2022-03-13-10,14.6,99.0
2022-03-13-11,14.7,99.0
2022-03-13-12,15.1,99.0
2022-03-13-13,15.5,99.0
2022-03-13-14,15.6,99.0
2022-03-13-15,15.4,99.0
2022-03-13-16,15.1,99.0
2022-03-13-17,15.0,99.0
2022-03-13-18,14.8,99.0
2022-03-13-19,14.4,99.0
2022-03-13-20,14.3,99.0
2022-03-13-21,14.3,99.0
2022-03-13-22,14.1,99.0
2022-03-13-23,13.9,99.0
2022-03-14-0,13.7,99.0
2022-03-14-1,13.6,99.0
2022-03-14-2,13.5,99.0
2022-03-14-3,13.3,99.0
2022-03-14-4,13.4,99.0
2022-03-14-5,13.4,99.0
2022-03-14-6,13.3,99.0
2022-03-14-7,13.3,99.0
2022-03-14-8,13.5,99.0
2022-03-14-9,14.0,99.0
2022-03-14-10,14.2,99.0
2022-03-14-11,15.3,97.0
2022-03-14-12,15.5,93.0
2022-03-14-13,14.9,97.0
2022-03-14-14,14.3,99.0
2022-03-14-15,13.6,99.0
2022-03-14-16,13.6,99.0
2022-03-14-17,13.1,99.0
2022-03-14-18,10.3,99.0
2022-03-14-19,9.7,99.0
2022-03-14-20,9.1,99.0
2022-03-14-21,8.7,98.0
2022-03-14-22,8.0,93.0
2022-03-14-23,7.3,95.0
2022-03-15-0,6.4,94.0
2022-03-15-1,5.9,93.0
2022-03-15-2,5.4,93.0
2022-03-15-3,4.6,96.0
2022-03-15-4,4.1,97.0
2022-03-15-5,3.8,97.0
2022-03-15-6,3.4,97.0
2022-03-15-7,3.5,98.0
2022-03-15-8,4.3,96.0
2022-03-15-9,6.3,81.0
2022-03-15-10,8.6,66.0
2022-03-15-11,10.7,54.0
2022-03-15-12,13.6,54.0
2022-03-15-13,15.6,48.0
2022-03-15-14,16.9,47.0
2022-03-15-15,19.4,34.0
2022-03-15-16,19.8,25.0
2022-03-15-17,18.7,35.0
2022-03-15-18,15.3,57.0
2022-03-15-19,11.9,69.0
2022-03-15-20,10.6,73.0
2022-03-15-21,10.3,76.0
2022-03-15-22,10.6,78.0
2022-03-15-23,9.7,82.0
2022-03-16-0,9.4,83.0
2022-03-16-1,8.6,88.0
2022-03-16-2,8.3,93.0
2022-03-16-3,7.5,96.0
2022-03-16-4,6.8,98.0
2022-03-16-5,6.3,99.0
2022-03-16-6,5.9,99.0
2022-03-16-7,6.1,99.0
2022-03-16-8,6.5,99.0
2022-03-16-9,8.4,94.0
2022-03-16-10,10.9,80.0
2022-03-16-11,13.7,57.0
2022-03-16-12,17.7,40.0
2022-03-16-13,18.0,21.0
2022-03-16-14,20.5,16.0
2022-03-16-15,20.7,20.0
2022-03-16-16,21.0,23.0
2022-03-16-17,19.9,28.0
2022-03-16-18,18.9,22.0
2022-03-16-19,17.8,25.0
2022-03-16-20,16.1,37.0
2022-03-16-21,15.1,41.0
2022-03-16-22,14.0,47.0
2022-03-16-23,12.8,49.0
2022-03-17-0,12.2,60.0
2022-03-17-1,11.4,61.0
2022-03-17-2,9.8,82.0
2022-03-17-3,10.0,88.0
2022-03-17-4,10.4,87.0
2022-03-17-5,10.2,90.0
2022-03-17-6,10.7,81.0
2022-03-17-7,11.8,68.0
2022-03-17-8,12.8,61.0
2022-03-17-9,12.2,76.0
2022-03-17-10,12.6,75.0
2022-03-17-11,13.2,77.0
2022-03-17-12,14.1,63.0
2022-03-17-13,14.1,55.0
2022-03-17-14,14.6,53.0
2022-03-17-15,14.6,52.0
2022-03-17-16,14.2,54.0
2022-03-17-17,13.7,58.0
2022-03-17-18,11.6,83.0
2022-03-17-19,10.1,98.0
2022-03-17-20,9.6,99.0
2022-03-17-21,9.0,99.0
2022-03-17-22,9.0,99.0
2022-03-17-23,8.7,99.0
2022-03-18-0,8.4,99.0
2022-03-18-1,8.1,99.0
2022-03-18-2,7.8,99.0
2022-03-18-3,7.9,99.0
2022-03-18-4,7.9,99.0
2022-03-18-5,7.7,99.0
2022-03-18-6,7.4,99.0
2022-03-18-7,7.8,99.0
2022-03-18-8,8.0,98.0
2022-03-18-9,8.7,98.0
2022-03-18-10,8.8,95.0
2022-03-18-11,8.9,98.0
2022-03-18-12,9.4,93.0
2022-03-18-13,10.4,85.0
2022-03-18-14,10.4,87.0
2022-03-18-15,9.9,88.0
2022-03-18-16,9.5,97.0
2022-03-18-17,9.2,96.0
2022-03-18-18,8.8,99.0
2022-03-18-19,9.3,96.0
2022-03-18-20,9.4,99.0
2022-03-18-21,8.6,99.0
2022-03-18-22,8.0,99.0
2022-03-18-23,7.7,99.0
2022-03-19-0,7.4,98.0
2022-03-19-1,7.3,98.0
2022-03-19-2,6.5,99.0
2022-03-19-3,6.1,99.0
2022-03-19-4,6.3,99.0
2022-03-19-5,6.4,99.0
2022-03-19-6,6.3,99.0
2022-03-19-7,6.3,99.0
2022-03-19-8,5.7,99.0
2022-03-19-9,5.6,99.0
2022-03-19-10,5.2,99.0
2022-03-19-11,5.5,99.0
2022-03-19-12,5.5,87.0
2022-03-19-13,4.9,73.0
2022-03-19-14,4.2,81.0
2022-03-19-15,4.2,93.0
2022-03-19-16,4.7,88.0
2022-03-19-17,5.1,80.0
2022-03-19-18,5.3,78.0
2022-03-19-19,5.2,78.0
2022-03-19-20,5.2,77.0
2022-03-19-21,5.2,73.0
2022-03-19-22,4.8,78.0
2022-03-19-23,4.9,78.0
2022-03-20-0,4.4,80.0
2022-03-20-1,4.1,90.0
2022-03-20-2,3.9,93.0
2022-03-20-3,3.6,97.0
2022-03-20-4,3.6,97.0
2022-03-20-5,3.6,97.0
2022-03-20-6,3.7,96.0
2022-03-20-7,3.8,96.0
2022-03-20-8,4.2,96.0
2022-03-20-9,5.1,91.0
2022-03-20-10,5.6,87.0
2022-03-20-11,5.8,84.0
2022-03-20-12,6.5,79.0
2022-03-20-13,7.3,70.0
2022-03-20-14,7.5,66.0
2022-03-20-15,7.9,61.0
2022-03-20-16,8.0,59.0
2022-03-20-17,7.5,62.0
2022-03-20-18,6.6,69.0
2022-03-20-19,5.7,75.0
2022-03-20-20,5.0,76.0
2022-03-20-21,4.8,76.0
2022-03-20-22,4.6,78.0
2022-03-20-23,3.5,84.0
2022-03-21-0,3.0,88.0
2022-03-21-1,3.1,86.0
2022-03-21-2,2.7,88.0
2022-03-21-3,2.1,89.0
2022-03-21-4,2.1,87.0
2022-03-21-5,1.8,79.0
2022-03-21-6,2.2,73.0
2022-03-21-7,1.7,72.0
2022-03-21-8,3.3,65.0
2022-03-21-9,5.3,51.0
2022-03-21-10,7.6,43.0
2022-03-21-11,9.5,39.0
2022-03-21-12,10.7,34.0
2022-03-21-13,13.3,29.0
2022-03-21-14,13.0,24.0
2022-03-21-15,12.7,23.0
2022-03-21-16,12.8,27.0
2022-03-21-17,11.4,46.0
2022-03-21-18,10.6,45.0
2022-03-21-19,9.3,53.0
2022-03-21-20,8.5,52.0
2022-03-21-21,8.4,48.0
2022-03-21-22,7.8,49.0
2022-03-21-23,7.8,47.0
2022-03-22-0,7.3,46.0
2022-03-22-1,7.1,51.0
2022-03-22-2,6.8,51.0
2022-03-22-3,6.1,51.0
2022-03-22-4,5.8,46.0
2022-03-22-5,5.4,41.0
2022-03-22-6,4.6,42.0
2022-03-22-7,4.1,45.0
2022-03-22-8,5.4,46.0
2022-03-22-9,7.2,41.0
2022-03-22-10,9.0,38.0
2022-03-22-11,10.1,31.0
2022-03-22-12,11.6,26.0
2022-03-22-13,12.0,24.0
2022-03-22-14,12.9,28.0
2022-03-22-15,12.5,27.0
2022-03-22-16,12.8,27.0
2022-03-22-17,13.2,29.0
2022-03-22-18,11.1,44.0
2022-03-22-19,9.0,56.0
2022-03-22-20,7.4,66.0
2022-03-22-21,6.8,69.0
2022-03-22-22,6.0,72.0
2022-03-22-23,5.3,78.0
2022-03-23-0,5.3,79.0
2022-03-23-1,5.2,81.0
2022-03-23-2,4.9,84.0
2022-03-23-3,4.9,85.0
2022-03-23-4,4.9,85.0
2022-03-23-5,5.0,83.0
2022-03-23-6,4.9,83.0
2022-03-23-7,4.9,84.0
2022-03-23-8,5.0,83.0
2022-03-23-9,6.1,78.0
2022-03-23-10,6.1,85.0
2022-03-23-11,7.0,89.0
2022-03-23-12,8.9,68.0
2022-03-23-13,10.2,60.0
2022-03-23-14,12.2,50.0
2022-03-23-15,11.9,40.0
2022-03-23-16,10.9,32.0
2022-03-23-17,11.1,32.0
2022-03-23-18,10.3,37.0
2022-03-23-19,9.0,41.0
2022-03-23-20,8.0,43.0
2022-03-23-21,7.3,50.0
2022-03-23-22,6.6,52.0
2022-03-23-23,6.0,55.0
2022-03-24-0,5.1,60.0
2022-03-24-1,4.7,60.0
2022-03-24-2,4.2,67.0
2022-03-24-3,3.5,74.0
2022-03-24-4,3.2,77.0
2022-03-24-5,2.4,87.0
2022-03-24-6,2.3,87.0
2022-03-24-7,2.7,87.0
2022-03-24-8,4.2,80.0
2022-03-24-9,5.8,69.0
2022-03-24-10,8.7,56.0
2022-03-24-11,10.6,45.0
2022-03-24-12,12.5,45.0
2022-03-24-13,14.0,48.0
2022-03-24-14,16.1,45.0
2022-03-24-15,16.6,45.0
2022-03-24-16,17.7,42.0
2022-03-24-17,16.7,43.0
2022-03-24-18,15.9,45.0
2022-03-24-19,14.4,50.0
2022-03-24-20,12.9,51.0
2022-03-24-21,11.6,53.0
2022-03-24-22,11.5,54.0
2022-03-24-23,10.6,60.0
2022-03-25-0,10.3,65.0
2022-03-25-1,9.8,68.0
2022-03-25-2,9.2,68.0
2022-03-25-3,10.2,63.0
2022-03-25-4,9.0,69.0
2022-03-25-5,9.9,68.0
2022-03-25-6,9.8,74.0
2022-03-25-7,10.6,74.0
2022-03-25-8,11.9,75.0
2022-03-25-9,13.7,68.0
2022-03-25-10,14.7,66.0
2022-03-25-11,15.9,64.0
2022-03-25-12,16.9,64.0
2022-03-25-13,17.0,67.0
2022-03-25-14,17.2,70.0
2022-03-25-15,17.3,71.0
2022-03-25-16,17.2,73.0
2022-03-25-17,17.4,76.0
2022-03-25-18,17.5,76.0
2022-03-25-19,16.4,92.0
2022-03-25-20,16.1,98.0
2022-03-25-21,15.8,99.0
2022-03-25-22,15.8,99.0
2022-03-25-23,15.6,99.0
2022-03-26-0,15.5,99.0
2022-03-26-1,15.8,99.0
2022-03-26-2,15.8,99.0
2022-03-26-3,15.9,99.0
2022-03-26-4,16.0,99.0
2022-03-26-5,14.9,99.0
2022-03-26-6,14.0,99.0
2022-03-26-7,13.3,99.0
2022-03-26-8,11.2,99.0
2022-03-26-9,10.6,99.0
2022-03-26-10,10.0,99.0
2022-03-26-11,9.8,99.0
2022-03-26-12,9.8,99.0
2022-03-26-13,9.6,99.0
2022-03-26-14,9.5,99.0
2022-03-26-15,9.5,99.0
2022-03-26-16,9.8,98.0
2022-03-26-17,9.9,94.0
2022-03-26-18,9.5,93.0
2022-03-26-19,9.0,96.0
2022-03-26-20,8.5,95.0
2022-03-26-21,7.8,96.0
2022-03-26-22,7.0,98.0
2022-03-26-23,7.0,96.0
2022-03-27-0,6.8,91.0
2022-03-27-1,6.6,88.0
2022-03-27-2,6.7,84.0
2022-03-27-3,6.5,84.0
2022-03-27-4,6.1,87.0
2022-03-27-5,5.8,92.0
2022-03-27-6,5.1,96.0
2022-03-27-7,4.7,98.0
2022-03-27-8,5.7,98.0
2022-03-27-9,6.7,95.0
2022-03-27-10,9.1,75.0
2022-03-27-11,11.7,56.0
2022-03-27-12,14.6,44.0
2022-03-27-13,16.6,42.0
2022-03-27-14,17.4,32.0
2022-03-27-15,15.9,40.0
2022-03-27-16,15.0,47.0
2022-03-27-17,11.8,63.0
2022-03-27-18,11.2,47.0
2022-03-27-19,9.2,45.0
2022-03-27-20,7.2,41.0
2022-03-27-21,6.4,40.0
2022-03-27-22,5.9,40.0
2022-03-27-23,5.7,41.0
2022-03-28-0,4.4,49.0
2022-03-28-1,4.3,47.0
2022-03-28-2,4.8,46.0
2022-03-28-3,4.1,48.0
2022-03-28-4,4.3,45.0
2022-03-28-5,3.5,49.0
2022-03-28-6,4.1,45.0
2022-03-28-7,3.8,47.0
2022-03-28-8,5.9,39.0
2022-03-28-9,8.1,33.0
2022-03-28-10,9.4,32.0
2022-03-28-11,10.5,29.0
2022-03-28-12,11.6,29.0
2022-03-28-13,12.0,29.0
2022-03-28-14,15.0,31.0
2022-03-28-15,15.3,31.0
2022-03-28-16,15.7,32.0
2022-03-28-17,15.3,32.0
2022-03-28-18,14.2,40.0
2022-03-28-19,11.4,45.0
2022-03-28-20,10.2,49.0
2022-03-28-21,9.5,47.0
2022-03-28-22,8.6,53.0
2022-03-28-23,8.5,63.0
2022-03-29-0,8.1,59.0
2022-03-29-1,6.9,62.0
2022-03-29-2,6.5,69.0
2022-03-29-3,6.3,75.0
2022-03-29-4,6.0,79.0
2022-03-29-5,4.9,85.0
2022-03-29-6,4.8,88.0
2022-03-29-7,4.6,91.0
2022-03-29-8,6.3,80.0
2022-03-29-9,9.0,68.0
2022-03-29-10,11.9,58.0
2022-03-29-11,13.9,44.0
2022-03-29-12,14.8,36.0
2022-03-29-13,16.4,31.0
2022-03-29-14,17.5,30.0
2022-03-29-15,18.7,26.0
2022-03-29-16,19.7,25.0
2022-03-29-17,19.3,21.0
2022-03-29-18,18.5,25.0
2022-03-29-19,14.7,50.0
2022-03-29-20,12.8,57.0
2022-03-29-21,12.5,58.0
2022-03-29-22,12.3,57.0
2022-03-29-23,11.7,59.0
2022-03-30-0,10.2,68.0
2022-03-30-1,9.7,71.0
2022-03-30-2,9.0,75.0
2022-03-30-3,8.8,77.0
2022-03-30-4,8.2,80.0
2022-03-30-5,8.6,80.0
2022-03-30-6,9.3,76.0
2022-03-30-7,9.8,72.0
2022-03-30-8,10.5,73.0
2022-03-30-9,12.8,65.0
2022-03-30-10,15.8,63.0
2022-03-30-11,17.0,64.0
2022-03-30-12,19.1,61.0
2022-03-30-13,21.0,61.0
2022-03-30-14,20.4,65.0
2022-03-30-15,21.4,62.0
2022-03-30-16,20.3,65.0
2022-03-30-17,19.2,78.0
2022-03-30-18,19.0,79.0
2022-03-30-19,18.5,83.0
2022-03-30-20,17.2,89.0
2022-03-30-21,16.2,97.0
2022-03-30-22,15.0,98.0
2022-03-30-23,14.0,99.0
2022-03-31-0,12.9,99.0
2022-03-31-1,12.7,99.0
2022-03-31-2,12.0,98.0
2022-03-31-3,11.5,98.0
2022-03-31-4,11.0,99.0
2022-03-31-5,10.5,98.0
2022-03-31-6,10.0,95.0
2022-03-31-7,10.1,95.0
2022-03-31-8,10.9,89.0
2022-03-31-9,11.7,83.0
2022-03-31-10,12.1,80.0
2022-03-31-11,13.6,73.0
2022-03-31-12,13.8,70.0
2022-03-31-13,13.4,70.0
2022-03-31-14,13.0,71.0
2022-03-31-15,12.4,78.0
2022-03-31-16,11.7,80.0
2022-03-31-17,11.3,79.0
2022-03-31-18,10.7,79.0
2022-03-31-19,9.6,83.0
2022-03-31-20,9.0,87.0
2022-03-31-21,8.6,88.0
2022-03-31-22,8.3,87.0
2022-03-31-23,8.2,86.0
2022-04-01-0,7.6,88.0
2022-04-01-1,7.3,89.0
2022-04-01-2,6.7,94.0
2022-04-01-3,6.5,94.0
2022-04-01-4,6.1,96.0
2022-04-01-5,5.8,98.0
2022-04-01-6,5.5,98.0
2022-04-01-7,5.2,99.0
2022-04-01-8,6.2,99.0
2022-04-01-9,9.4,83.0
2022-04-01-10,11.4,69.0
2022-04-01-11,12.5,60.0
2022-04-01-12,14.4,55.0
2022-04-01-13,14.8,40.0
2022-04-01-14,14.9,35.0
2022-04-01-15,14.0,40.0
2022-04-01-16,14.5,40.0
2022-04-01-17,14.8,40.0
2022-04-01-18,13.2,40.0
2022-04-01-19,11.5,44.0
2022-04-01-20,10.6,45.0
2022-04-01-21,9.4,52.0
2022-04-01-22,8.3,58.0
2022-04-01-23,8.4,60.0
2022-04-02-0,7.6,64.0
2022-04-02-1,6.9,69.0
2022-04-02-2,6.1,75.0
2022-04-02-3,5.7,79.0
2022-04-02-4,4.9,82.0
2022-04-02-5,4.6,85.0
2022-04-02-6,3.7,88.0
2022-04-02-7,3.3,92.0
2022-04-02-8,4.7,87.0
2022-04-02-9,7.3,73.0
2022-04-02-10,9.3,56.0
2022-04-02-11,11.0,33.0
2022-04-02-12,12.6,23.0
2022-04-02-13,13.8,24.0
2022-04-02-14,16.2,23.0
2022-04-02-15,14.7,26.0
2022-04-02-16,13.8,27.0
2022-04-02-17,12.3,32.0
2022-04-02-18,10.8,36.0
2022-04-02-19,8.7,46.0
2022-04-02-20,7.5,53.0
2022-04-02-21,6.9,54.0
2022-04-02-22,6.4,55.0
2022-04-02-23,5.8,52.0
2022-04-03-0,5.5,50.0
2022-04-03-1,4.7,57.0
2022-04-03-2,4.4,59.0
2022-04-03-3,4.1,65.0
2022-04-03-4,3.4,73.0
2022-04-03-5,3.2,74.0
2022-04-03-6,2.5,80.0
2022-04-03-7,2.5,81.0
2022-04-03-8,4.1,74.0
2022-04-03-9,6.9,62.0
2022-04-03-10,10.4,48.0
2022-04-03-11,13.4,33.0
2022-04-03-12,14.6,27.0
2022-04-03-13,15.1,19.0
2022-04-03-14,16.9,21.0
2022-04-03-15,17.5,23.0
2022-04-03-16,17.0,25.0
2022-04-03-17,15.6,31.0
2022-04-03-18,14.4,30.0
2022-04-03-19,12.1,35.0
2022-04-03-20,10.8,40.0
2022-04-03-21,9.9,44.0
2022-04-03-22,9.3,46.0
2022-04-03-23,8.6,49.0
2022-04-04-0,7.5,50.0
2022-04-04-1,7.8,51.0
2022-04-04-2,6.5,60.0
2022-04-04-3,5.8,68.0
2022-04-04-4,5.2,69.0
2022-04-04-5,5.0,73.0
2022-04-04-6,4.8,77.0
2022-04-04-7,4.7,83.0
2022-04-04-8,6.3,73.0
2022-04-04-9,8.8,62.0
2022-04-04-10,12.0,52.0
2022-04-04-11,14.6,37.0
2022-04-04-12,16.5,27.0
2022-04-04-13,16.9,16.0
2022-04-04-14,18.4,21.0
2022-04-04-15,18.5,21.0
2022-04-04-16,19.5,22.0
2022-04-04-17,17.6,26.0
2022-04-04-18,15.9,26.0
2022-04-04-19,13.3,29.0
2022-04-04-20,11.3,32.0
2022-04-04-21,10.3,34.0
2022-04-04-22,9.8,37.0
2022-04-04-23,8.8,40.0
2022-04-05-0,8.2,44.0
2022-04-05-1,7.4,48.0
2022-04-05-2,6.8,55.0
2022-04-05-3,5.1,65.0
2022-04-05-4,4.7,66.0
2022-04-05-5,4.7,68.0
2022-04-05-6,4.2,72.0
2022-04-05-7,3.6,75.0
2022-04-05-8,5.7,69.0
2022-04-05-9,8.4,57.0
2022-04-05-10,11.2,48.0
2022-04-05-11,14.2,29.0
2022-04-05-12,15.1,20.0
2022-04-05-13,15.6,27.0
2022-04-05-14,17.4,22.0
2022-04-05-15,18.1,17.0
2022-04-05-16,18.7,14.0
2022-04-05-17,16.9,19.0
2022-04-05-18,15.2,27.0
2022-04-05-19,13.4,27.0
2022-04-05-20,12.4,28.0
2022-04-05-21,11.6,22.0
2022-04-05-22,11.0,25.0
2022-04-05-23,10.6,32.0
2022-04-06-0,10.2,39.0
2022-04-06-1,9.8,39.0
2022-04-06-2,8.8,41.0
2022-04-06-3,8.1,49.0
2022-04-06-4,7.5,51.0
2022-04-06-5,6.3,61.0
2022-04-06-6,6.4,59.0
2022-04-06-7,5.9,61.0
2022-04-06-8,7.6,59.0
2022-04-06-9,10.1,51.0
2022-04-06-10,12.6,40.0
2022-04-06-11,14.8,25.0
2022-04-06-12,16.5,30.0
2022-04-06-13,19.2,35.0
2022-04-06-14,19.3,36.0
2022-04-06-15,19.9,37.0
2022-04-06-16,21.2,38.0
2022-04-06-17,20.1,47.0
2022-04-06-18,18.1,54.0
2022-04-06-19,15.8,62.0
2022-04-06-20,13.3,74.0
2022-04-06-21,11.4,82.0
2022-04-06-22,10.4,86.0
2022-04-06-23,9.9,89.0
2022-04-07-0,9.4,90.0
2022-04-07-1,9.0,92.0
2022-04-07-2,8.2,97.0
2022-04-07-3,8.3,97.0
2022-04-07-4,8.1,99.0
2022-04-07-5,7.9,99.0
2022-04-07-6,7.8,99.0
2022-04-07-7,7.2,99.0
2022-04-07-8,7.2,99.0
2022-04-07-9,8.8,99.0
2022-04-07-10,10.9,89.0
2022-04-07-11,13.3,67.0
2022-04-07-12,15.3,46.0
2022-04-07-13,17.3,28.0
2022-04-07-14,18.5,32.0
2022-04-07-15,19.1,35.0
2022-04-07-16,18.5,29.0
2022-04-07-17,18.0,28.0
2022-04-07-18,16.9,30.0
2022-04-07-19,14.4,34.0
2022-04-07-20,13.0,34.0
2022-04-07-21,11.7,38.0
2022-04-07-22,10.9,40.0
2022-04-07-23,10.0,44.0
2022-04-08-0,9.9,41.0
2022-04-08-1,9.5,39.0
2022-04-08-2,8.4,49.0
2022-04-08-3,7.6,52.0
2022-04-08-4,7.1,58.0
2022-04-08-5,6.1,67.0
2022-04-08-6,6.1,64.0
2022-04-08-7,6.5,66.0
2022-04-08-8,8.4,60.0
