date-time,day,active_power,active_energy
2021-06-07-12,0,3422.0,713.0
2021-06-07-13,0,3476.3,716.3
2021-06-07-15,0,3686.4,723.0
2021-06-07-16,0,3752.6,726.6
2021-06-07-17,0,3808.4,730.2
2021-06-07-18,0,3691.3,733.9
2021-06-07-19,0,3410.4,737.4
2021-06-07-20,0,3384.8,740.7
2021-06-07-21,0,3396.0,743.9
2021-06-07-22,0,3240.0,747.1
2021-06-07-23,0,3180.6,750.2
2021-06-08-0,1,3037.7,753.2
2021-06-08-1,1,2962.8,756.1
2021-06-08-2,1,2883.0,759.0
2021-06-08-3,1,2822.0,761.7
2021-06-08-4,1,2764.3,764.4
2021-06-08-5,1,2704.2,767.0
2021-06-08-6,1,2667.2,769.6
2021-06-08-7,1,2854.2,772.1
2021-06-08-8,1,3228.2,774.8
2021-06-08-9,1,3403.3,777.7
2021-06-08-10,1,3500.8,780.9
2021-06-08-11,1,3565.1,784.3
2021-06-08-12,1,3539.7,787.7
2021-06-08-13,1,3718.5,791.2
2021-06-08-14,1,3864.1,794.7
2021-06-09-17,1,4002.5,884.6
2021-06-09-18,1,3865.0,888.4
2021-06-09-19,1,3480.6,892.0
2021-06-09-20,1,3470.8,895.4
2021-06-09-21,1,3278.5,898.7
2021-06-09-22,1,3199.7,901.9
2021-06-09-23,1,3199.7,905.0
2021-06-10-0,1,3050.0,908.0
2021-06-10-1,1,3017.2,910.9
2021-06-10-2,1,2916.6,913.8
2021-06-10-3,1,2821.7,916.5
2021-06-10-4,1,2754.5,919.2
2021-06-10-5,1,2718.6,921.8
2021-06-10-6,1,2760.5,924.3
2021-06-10-7,1,2876.6,926.9
2021-06-10-8,1,3315.0,929.6
2021-06-10-9,1,3576.0,932.6
2021-06-10-10,1,3724.9,936.0
2021-06-10-11,1,3702.8,939.6
2021-06-10-12,1,3675.5,943.2
2021-06-10-13,1,3869.9,946.7
2021-06-10-14,1,3919.8,950.4
2021-06-10-15,1,3967.2,954.2
2021-06-10-16,1,3892.3,958.0
2021-06-11-19,1,3437.6,45.1
2021-06-11-20,1,3435.9,48.4
2021-06-11-21,1,3309.4,51.6
2021-06-11-22,1,3283.2,54.8
2021-06-11-23,1,3251.5,57.9
2021-06-12-0,1,3191.9,61.0
2021-06-12-1,1,3114.6,64.1
2021-06-12-2,1,2972.5,67.0
2021-06-12-3,1,2945.7,69.9
2021-06-12-4,1,2906.5,72.7
2021-06-12-5,1,2844.7,75.5
2021-06-12-6,1,2800.3,78.2
2021-06-12-7,1,2760.9,80.8
2021-06-12-8,1,2846.2,83.5
2021-06-12-9,1,2806.3,86.2
2021-06-12-10,1,2862.9,88.9
2021-06-12-11,1,2995.3,91.6
2021-06-12-12,1,3123.3,94.5
2021-06-12-13,1,3243.6,97.4
2021-06-12-14,1,3166.5,100.4
2021-06-12-15,1,3221.3,103.4
2021-06-12-16,1,3275.1,106.5
2021-06-12-17,1,3215.7,109.6
2021-06-12-18,1,3204.0,112.7
2021-06-12-20,1,3262.6,118.9
2021-06-12-21,1,3185.7,122.0
2021-06-12-22,1,3219.0,125.1
2021-06-12-23,1,3166.2,128.2
2021-06-13-0,0,3073.7,131.2
2021-06-13-1,0,3045.2,134.1
2021-06-13-2,0,2900.0,137.0
2021-06-13-3,0,2884.5,139.8
2021-06-13-4,0,2807.3,142.5
2021-06-13-5,0,2750.0,145.2
2021-06-13-6,0,2785.8,147.8
2021-06-13-7,0,2752.5,150.5
2021-06-13-8,0,2759.9,153.1
2021-06-13-9,0,2755.7,155.7
2021-06-13-10,0,2728.9,158.3
2021-06-13-11,0,2760.5,160.9
2021-06-13-12,0,2804.5,163.6
2021-06-13-13,0,2924.8,166.3
2021-06-13-14,0,3029.2,169.1
2021-06-13-15,0,3274.2,172.0
2021-06-13-16,0,3256.2,175.1
2021-06-13-17,0,3252.8,178.2
2021-06-13-18,0,3370.2,181.4
2021-06-13-19,0,3324.4,184.6
2021-06-13-21,0,3246.7,190.9
2021-06-13-22,0,3154.0,194.0
2021-06-13-23,0,3162.0,197.1
2021-06-22-0,1,3066.7,813.6
2021-06-22-1,1,2941.6,816.5
2021-06-22-2,1,2886.9,819.4
2021-06-22-3,1,2849.6,822.1
2021-06-22-4,1,2883.1,824.8
2021-06-22-5,1,2771.6,827.4
2021-06-22-6,1,2707.6,830.0
2021-06-22-7,1,2982.9,832.7
2021-06-22-8,1,3807.8,835.4
2021-06-22-9,1,4053.7,838.8
2021-06-22-10,1,4148.2,842.6
2021-06-22-11,1,4222.3,846.6
2021-06-22-12,1,4280.9,850.6
2021-06-22-13,1,4409.0,854.7
2021-06-22-14,1,4430.9,858.9
2021-06-22-15,1,4514.7,863.2
2021-06-22-16,1,4521.8,867.5
2021-06-22-17,1,3891.0,871.8
2021-06-22-18,1,3685.3,875.6
2021-06-22-19,1,3556.5,879.1
2021-06-22-20,1,3488.5,882.5
2021-06-22-22,1,3277.3,889.1
2021-06-22-23,1,3263.4,892.2
2021-06-23-0,1,3177.4,895.4
2021-06-23-1,1,3024.3,898.4
2021-06-23-2,1,3019.2,901.3
2021-06-23-3,1,3006.3,904.1
2021-06-23-4,1,2854.1,906.9
2021-06-23-5,1,2820.0,909.6
2021-06-23-6,1,2784.3,912.3
2021-06-23-7,1,3094.2,915.0
2021-06-23-8,1,3947.5,917.8
2021-06-23-9,1,4057.5,921.3
2021-06-23-10,1,4257.2,925.3
2021-06-23-11,1,4298.8,929.3
2021-06-23-12,1,4178.1,933.4
2021-06-23-13,1,4460.1,937.4
2021-06-23-14,1,4513.4,941.5
2021-06-23-15,1,4616.2,945.9
2021-06-23-16,1,4521.6,950.2
2021-06-23-17,1,4279.4,954.5
2021-06-23-18,1,3779.3,958.4
2021-06-23-19,1,3597.7,962.0
2021-06-23-20,1,3473.6,965.5
2021-06-23-21,1,3364.1,968.8
2021-06-23-23,1,3172.4,975.1
2021-06-24-0,1,3177.0,978.2
2021-06-24-1,1,3066.2,981.2
2021-06-24-2,1,2911.9,984.1
2021-06-24-3,1,2987.5,987.0
2021-06-24-4,1,2885.6,989.8
2021-06-24-5,1,2899.5,992.6
2021-06-24-6,1,2997.2,995.3
2021-06-24-7,1,3105.7,998.0
2021-06-24-8,1,3945.9,0.9
2021-06-24-9,1,4150.8,4.4
2021-06-24-10,1,4255.4,8.3
2021-06-24-11,1,4205.3,12.4
2021-06-24-12,1,4338.2,16.5
2021-06-24-13,1,4338.2,20.6
2021-06-24-14,1,4502.4,24.8
2021-06-24-15,1,4564.2,29.1
2021-06-24-16,1,4452.7,33.4
2021-06-24-17,1,3965.1,37.7
2021-06-24-18,1,3634.9,41.5
2021-06-24-19,1,3545.6,45.0
2021-06-24-20,1,3351.9,48.4
2021-06-24-21,1,3264.0,51.6
2021-06-24-22,1,3264.1,54.8
2021-06-25-0,1,3045.4,61.0
2021-06-25-1,1,2990.6,63.9
2021-06-25-2,1,2943.4,66.8
2021-06-25-3,1,2895.1,69.6
2021-06-25-4,1,2883.7,72.4
2021-06-25-5,1,2839.2,75.2
2021-06-25-6,1,2833.3,77.9
2021-06-25-7,1,3037.9,80.6
2021-06-25-8,1,3869.6,83.4
2021-06-25-9,1,4103.8,87.0
2021-06-25-10,1,4283.8,90.9
2021-06-25-11,1,4367.5,95.0
2021-06-25-12,1,4336.7,99.2
2021-06-25-13,1,4561.0,103.4
2021-06-25-14,1,4584.1,107.6
2021-06-25-15,1,4530.6,112.0
2021-06-25-16,1,4390.2,116.4
2021-06-25-17,1,4069.0,120.6
2021-06-25-18,1,3708.2,124.4
2021-06-25-19,1,3425.0,127.9
2021-06-25-20,1,3393.5,131.2
2021-06-25-21,1,3273.2,134.4
2021-06-25-22,1,3149.1,137.5
2021-06-25-23,1,3102.1,140.5
2021-06-26-1,1,2976.2,146.4
2021-06-26-2,1,2890.4,149.3
2021-06-26-3,1,2937.8,152.1
2021-06-26-4,1,2946.8,154.9
2021-06-26-5,1,2846.8,157.7
2021-06-26-6,1,2811.8,160.3
2021-06-26-7,1,2809.2,163.0
2021-06-26-8,1,2792.8,165.7
2021-06-26-9,1,2819.4,168.4
2021-06-26-10,1,2889.1,171.1
2021-06-26-11,1,3043.4,173.8
2021-06-26-12,1,3190.0,176.6
2021-06-26-13,1,3145.4,179.6
2021-06-26-14,1,3261.9,182.5
2021-06-26-15,1,3253.6,185.6
2021-06-26-16,1,3218.2,188.7
2021-06-26-17,1,3240.5,191.8
2021-06-26-18,1,3180.5,194.9
2021-06-26-19,1,3151.5,198.0
2021-06-26-20,1,3210.9,201.1
2021-06-26-21,1,3191.7,204.1
2021-06-26-22,1,3171.1,207.2
2021-06-26-23,1,3075.3,210.1
2021-06-27-0,0,3111.0,213.1
2021-06-27-2,0,2938.5,218.9
2021-06-27-3,0,2882.4,221.7
2021-06-27-4,0,2854.7,224.5
2021-06-27-5,0,2777.4,227.2
2021-06-27-6,0,2771.6,229.9
2021-06-27-7,0,2761.5,232.5
2021-06-27-8,0,2698.9,235.1
2021-06-27-9,0,2719.6,237.8
2021-06-27-10,0,2791.9,240.4
2021-06-27-11,0,2826.7,243.0
2021-06-27-12,0,2980.2,245.7
2021-06-27-13,0,3067.8,248.5
2021-06-27-14,0,3185.4,251.4
2021-06-27-15,0,3278.4,254.4
2021-06-27-16,0,3332.8,257.5
2021-06-27-17,0,3241.0,260.6
2021-06-27-18,0,3198.0,263.8
2021-06-27-19,0,3239.2,266.9
2021-06-27-20,0,3292.0,270.0
2021-06-27-21,0,3237.1,273.2
2021-06-27-22,0,3170.7,276.3
2021-06-27-23,0,3151.9,279.4
2021-06-28-0,0,3085.9,282.5
2021-06-28-1,0,3024.4,285.4
2021-06-29-4,1,2871.0,378.9
2021-06-29-5,1,2871.1,381.7
2021-06-29-6,1,2883.2,384.5
2021-06-29-7,1,3110.7,387.2
2021-06-29-8,1,4008.4,390.1
2021-06-29-9,1,4228.1,393.7
2021-06-29-10,1,4310.9,397.7
2021-06-29-11,1,4363.9,401.9
2021-06-29-12,1,4175.9,406.0
2021-06-29-13,1,4593.0,409.9
2021-06-29-14,1,4680.8,414.1
2021-06-29-15,1,4570.2,418.5
2021-06-29-16,1,4683.1,422.9
2021-06-29-17,1,4386.2,427.4
2021-06-29-18,1,3969.1,431.5
2021-06-29-19,1,3769.1,435.3
2021-06-29-20,1,3619.6,438.9
2021-06-29-21,1,3477.9,442.4
2021-06-29-22,1,3433.3,445.7
2021-06-29-23,1,3376.5,449.0
2021-06-30-0,1,3256.2,452.2
2021-06-30-1,1,3171.2,455.3
2021-06-30-2,1,3003.3,458.3
2021-06-30-3,1,2955.9,461.2
2021-07-01-6,1,2911.6,554.9
2021-07-01-7,1,3178.3,557.7
2021-07-01-8,1,3868.3,560.6
2021-07-01-9,1,4154.1,564.2
2021-07-01-10,1,4435.1,568.1
2021-07-01-11,1,4403.3,572.3
2021-07-01-12,1,4409.5,576.6
2021-07-01-13,1,4569.7,580.8
2021-07-01-14,1,4602.3,585.2
2021-07-01-15,1,4730.7,589.6
2021-07-01-16,1,4684.4,594.1
2021-07-01-17,1,4220.4,598.6
2021-07-01-18,1,3943.1,602.6
2021-07-01-19,1,3679.4,606.3
2021-07-01-20,1,3639.8,609.9
2021-07-01-21,1,3535.1,613.3
2021-07-01-22,1,3434.3,616.7
2021-07-01-23,1,3322.7,620.0
2021-07-02-0,1,3184.1,623.2
2021-07-02-1,1,3096.4,626.3
2021-07-02-2,1,3079.5,629.3
2021-07-02-3,1,2957.2,632.2
2021-07-02-4,1,2970.7,635.0
2021-07-02-5,1,2944.6,637.9
2021-07-02-7,1,3115.9,643.5
2021-07-02-8,1,3945.6,646.4
2021-07-02-9,1,4333.9,650.1
2021-07-02-10,1,4427.8,654.2
2021-07-02-11,1,4492.7,658.4
2021-07-02-12,1,4498.4,662.7
2021-07-02-13,1,4548.1,667.1
2021-07-02-14,1,4602.6,671.4
2021-07-02-15,1,4644.1,675.8
2021-07-02-16,1,4616.6,680.3
2021-07-02-17,1,4273.9,684.7
2021-07-02-18,1,3773.4,688.6
2021-07-02-19,1,3554.7,692.2
2021-07-02-20,1,3508.7,695.6
2021-07-02-21,1,3339.9,699.0
2021-07-02-22,1,3301.9,702.2
2021-07-02-23,1,3276.2,705.4
2021-07-03-0,1,3210.2,708.5
2021-07-03-1,1,3070.0,711.5
2021-07-03-2,1,3074.3,714.5
2021-07-03-3,1,2987.8,717.4
2021-07-03-4,1,2970.6,720.3
2021-07-03-5,1,2869.4,723.2
2021-07-03-6,1,2898.2,725.9
2021-07-03-8,1,2961.6,731.5
2021-07-03-9,1,3136.0,734.3
2021-07-03-10,1,3096.1,737.2
2021-07-03-11,1,3110.0,740.2
2021-07-03-12,1,3194.7,743.1
2021-07-03-13,1,3152.2,746.1
2021-07-03-14,1,3199.9,749.2
2021-07-03-15,1,3175.7,752.3
2021-07-03-16,1,3381.2,755.3
2021-07-03-17,1,3236.7,758.5
2021-07-03-18,1,3308.7,761.6
2021-07-03-19,1,3193.9,764.6
2021-07-03-20,1,3295.2,767.7
2021-07-03-21,1,3189.2,770.9
2021-07-03-22,1,3150.7,774.0
2021-07-03-23,1,3127.8,777.0
2021-07-04-0,0,3056.6,780.0
2021-07-04-1,0,3101.4,783.0
2021-07-04-2,0,3111.2,786.0
2021-07-04-3,0,3030.2,788.9
2021-07-04-4,0,2923.4,791.8
2021-07-04-5,0,2909.1,794.6
2021-07-04-6,0,2883.4,797.4
2021-07-04-7,0,2950.9,800.1
2021-07-05-10,0,4453.9,881.3
2021-07-05-11,0,4475.4,885.6
2021-07-05-12,0,4197.5,889.9
2021-07-05-13,0,4257.2,893.9
2021-07-05-14,0,4274.3,898.0
2021-07-05-15,0,4361.8,902.1
2021-07-05-16,0,4215.7,906.2
2021-07-05-17,0,4016.2,910.2
2021-07-05-18,0,3536.6,913.9
2021-07-05-19,0,3335.9,917.3
2021-07-05-20,0,3377.3,920.5
2021-07-05-21,0,3286.7,923.8
2021-07-05-22,0,3272.9,926.9
2021-07-05-23,0,3217.6,930.1
2021-07-06-0,1,3166.2,933.2
2021-07-06-1,1,3121.2,936.2
2021-07-06-2,1,3092.2,939.2
2021-07-06-3,1,2986.4,942.2
2021-07-06-4,1,2923.4,945.0
2021-07-06-5,1,2893.9,947.8
2021-07-06-6,1,2919.6,950.6
2021-07-06-7,1,3087.5,953.4
2021-07-06-8,1,3857.7,956.3
2021-07-06-9,1,4333.1,959.9
2021-07-06-11,1,4387.7,968.1
2021-07-06-12,1,4305.8,972.3
2021-07-06-13,1,4480.5,976.4
2021-07-06-14,1,4384.4,980.7
2021-07-06-15,1,4465.7,985.0
2021-07-06-16,1,4330.9,989.3
2021-07-06-17,1,3903.9,993.4
2021-07-06-18,1,3688.7,997.2
2021-07-06-19,1,3527.0,0.7
2021-07-06-20,1,3504.3,4.2
2021-07-06-21,1,3468.9,7.6
2021-07-06-22,1,3407.4,10.9
2021-07-06-23,1,3384.2,14.2
2021-07-07-0,1,3259.4,17.4
2021-07-07-1,1,3168.5,20.6
2021-07-07-2,1,3105.8,23.6
2021-07-07-3,1,3080.4,26.6
2021-07-07-4,1,3054.8,29.5
2021-07-07-5,1,3028.7,32.5
2021-07-07-6,1,3101.9,35.3
2021-07-07-7,1,3280.5,38.3
2021-07-07-8,1,4264.6,41.4
2021-07-07-9,1,4568.6,45.3
2021-07-07-10,1,4665.3,49.6
2021-07-07-12,1,4717.6,58.6
2021-07-07-13,1,4878.1,63.0
2021-07-07-14,1,4881.1,67.6
2021-07-07-15,1,4780.5,72.3
2021-07-07-16,1,4714.3,76.9
2021-07-07-17,1,4381.5,81.4
2021-07-07-18,1,3832.4,85.5
2021-07-07-19,1,3671.0,89.2
2021-07-07-20,1,3640.4,92.7
2021-07-07-21,1,3646.5,96.2
2021-07-07-22,1,3568.4,99.7
2021-07-07-23,1,3513.2,103.1
2021-07-08-0,1,3367.8,106.5
2021-07-08-1,1,3299.5,109.7
2021-07-08-2,1,3136.6,112.8
2021-07-08-3,1,3100.5,115.8
2021-07-08-4,1,3088.8,118.8
2021-07-08-5,1,3127.4,121.7
2021-07-08-6,1,3044.0,124.6
2021-07-08-7,1,3638.2,127.6
2021-07-08-8,1,4196.5,130.7
2021-07-08-9,1,4566.9,134.6
2021-07-08-10,1,4654.7,138.9
2021-07-08-11,1,4713.6,143.4
2021-07-09-14,1,4697.3,245.9
2021-07-09-15,1,4692.5,250.4
2021-07-09-16,1,4506.1,254.9
2021-07-09-17,1,4348.4,259.2
2021-07-09-18,1,3858.3,263.2
2021-07-09-19,1,3608.9,266.9
2021-07-09-20,1,3514.7,270.4
2021-07-09-21,1,3516.0,273.8
2021-07-09-22,1,3464.7,277.2
2021-07-09-23,1,3401.1,280.5
2021-07-10-0,1,3392.7,283.8
2021-07-10-1,1,3286.0,287.0
2021-07-10-2,1,3167.3,290.1
2021-07-10-3,1,3146.8,293.2
2021-07-10-4,1,3072.7,296.2
2021-07-10-5,1,3028.4,299.1
2021-07-10-6,1,2973.1,302.0
2021-07-10-7,1,3022.0,304.9
2021-07-10-8,1,3046.3,307.8
2021-07-10-9,1,3185.4,310.7
2021-07-10-10,1,3331.0,313.6
2021-07-10-11,1,3167.3,316.7
2021-07-10-12,1,3278.3,319.7
2021-07-10-13,1,3425.8,322.8
2021-07-11-16,0,3586.8,407.3
2021-07-11-17,0,3586.2,410.7
2021-07-11-18,0,3646.3,414.2
2021-07-11-19,0,3583.6,417.7
2021-07-11-20,0,3532.8,421.1
2021-07-11-21,0,3532.7,424.6
2021-07-11-22,0,3475.3,428.0
2021-07-11-23,0,3473.1,431.3
2021-07-12-0,0,3339.0,434.6
2021-07-12-1,0,3272.5,437.9
2021-07-12-2,0,3150.5,441.0
2021-07-12-3,0,3167.3,444.1
2021-07-12-4,0,3107.5,447.1
2021-07-12-5,0,3020.5,450.1
2021-07-12-6,0,3106.6,453.0
2021-07-12-7,0,3515.4,456.0
2021-07-12-8,0,4350.1,459.1
2021-07-12-9,0,4786.3,463.0
2021-07-12-10,0,4800.7,467.6
2021-07-12-11,0,4821.5,472.3
2021-07-12-12,0,4853.1,477.0
2021-07-12-13,0,4962.7,481.6
2021-07-12-14,0,5028.5,486.4
2021-07-12-15,0,5101.0,491.3
2021-07-12-17,0,4549.3,500.8
2021-07-12-18,0,4251.4,505.1
2021-07-12-19,0,3929.1,509.1
2021-07-12-20,0,3973.3,513.0
2021-07-12-21,0,3811.8,516.8
2021-07-12-22,0,3696.7,520.4
2021-07-12-23,0,3585.7,524.0
2021-07-13-0,1,3515.3,527.5
2021-07-13-1,1,3444.4,530.9
2021-07-13-2,1,3277.9,534.1
2021-07-13-3,1,3253.8,537.3
2021-07-13-4,1,3249.1,540.4
2021-07-13-5,1,3167.9,543.5
2021-07-13-6,1,3210.5,546.5
2021-07-13-7,1,3780.4,549.5
2021-07-13-8,1,4379.2,552.8
2021-07-13-9,1,4827.0,556.8
2021-07-13-10,1,4985.8,561.4
2021-07-13-11,1,5004.1,566.1
2021-07-13-12,1,4903.6,570.9
2021-07-13-13,1,5136.5,575.6
2021-07-13-14,1,5037.6,580.5
2021-07-13-15,1,5226.5,585.4
2021-07-13-16,1,5023.4,590.4
2021-07-13-18,1,4115.0,599.5
2021-07-13-19,1,3962.5,603.6
2021-07-13-20,1,3938.9,607.4
2021-07-13-21,1,3830.6,611.2
2021-07-13-22,1,3751.7,614.9
2021-07-13-23,1,3751.1,618.5
2021-07-14-0,1,3562.6,622.1
2021-07-14-1,1,3477.2,625.5
2021-07-14-2,1,3320.9,628.7
2021-07-14-3,1,3268.6,631.9
2021-07-14-4,1,3225.7,635.0
2021-07-14-5,1,3195.2,638.1
2021-07-14-6,1,3261.2,641.2
2021-07-14-7,1,3909.9,644.2
2021-07-14-8,1,4507.1,647.6
2021-07-14-9,1,4895.8,651.7
2021-07-14-10,1,5181.0,656.4
2021-07-14-11,1,5116.1,661.3
2021-07-14-12,1,4954.4,666.2
2021-07-14-13,1,5043.7,671.0
2021-07-14-14,1,5022.4,675.8
2021-07-14-15,1,4987.8,680.7
2021-07-14-16,1,4987.8,685.5
2021-07-14-17,1,4531.0,690.3
2021-07-15-20,1,3977.6,797.7
2021-07-15-21,1,3848.6,801.5
2021-07-15-22,1,3711.8,805.2
2021-07-15-23,1,3731.9,808.8
2021-07-16-0,1,3652.5,812.4
2021-07-16-1,1,3415.3,815.8
2021-07-16-2,1,3337.5,819.1
2021-07-16-3,1,3347.7,822.3
2021-07-16-4,1,3247.1,825.5
2021-07-16-5,1,3263.7,828.6
2021-07-16-6,1,3191.1,831.7
2021-07-16-7,1,3818.1,834.8
2021-07-16-8,1,4290.6,838.1
2021-07-16-9,1,4751.6,842.1
2021-07-16-10,1,4836.4,846.6
2021-07-16-11,1,4907.7,851.3
2021-07-16-12,1,4992.0,856.1
2021-07-16-13,1,4902.8,860.9
2021-07-16-14,1,5118.5,865.6
2021-07-16-15,1,5032.1,870.6
2021-07-16-16,1,4877.8,875.4
2021-07-16-17,1,4244.3,879.9
2021-07-16-18,1,3834.4,883.9
2021-07-16-19,1,3672.7,887.5
2021-07-16-21,1,3602.8,894.5
2021-07-16-22,1,3534.9,897.9
2021-07-16-23,1,3386.4,901.3
2021-07-17-0,1,3361.2,904.5
2021-07-17-1,1,3205.3,907.7
2021-07-17-2,1,3217.8,910.8
2021-07-17-3,1,3110.5,913.8
2021-07-17-4,1,3065.3,916.8
2021-07-17-5,1,3100.6,919.8
2021-07-17-6,1,2991.1,922.7
2021-07-17-7,1,3021.1,925.5
2021-07-17-8,1,3101.2,928.4
2021-07-17-9,1,3088.2,931.4
2021-07-17-10,1,3209.9,934.3
2021-07-17-11,1,3402.2,937.4
2021-07-17-12,1,3486.9,940.5
2021-07-17-13,1,3544.3,943.7
2021-07-17-14,1,3530.1,947.0
2021-07-17-15,1,3619.0,950.4
2021-07-17-16,1,3585.5,953.8
2021-07-17-17,1,3593.4,957.3
2021-07-17-18,1,3510.9,960.7
2021-07-17-19,1,3420.1,964.1
2021-07-17-20,1,3491.7,967.4
2021-07-17-22,1,3446.5,974.0
2021-07-17-23,1,3419.2,977.3
2021-07-18-0,0,3302.5,980.6
2021-07-18-1,0,3215.4,983.7
2021-07-18-2,0,3167.4,986.8
2021-07-18-3,0,3184.0,989.9
2021-07-18-4,0,3124.4,992.9
2021-07-18-5,0,3057.8,995.8
2021-07-18-6,0,3007.9,998.7
2021-07-18-7,0,3049.2,1.6
2021-07-18-8,0,3112.6,4.5
2021-07-18-9,0,3152.5,7.5
2021-07-18-10,0,3109.5,10.5
2021-07-18-11,0,3317.4,13.5
2021-07-18-12,0,3454.2,16.7
2021-07-18-13,0,3443.6,19.9
2021-07-18-14,0,3445.8,23.2
2021-07-18-15,0,3547.5,26.5
2021-07-18-16,0,3656.9,29.9
2021-07-18-17,0,3678.8,33.4
2021-07-18-18,0,3590.8,36.9
2021-07-18-19,0,3578.2,40.4
2021-07-18-20,0,3478.3,43.8
2021-07-18-21,0,3623.2,47.2
2021-07-21-1,1,3405.1,247.0
2021-07-21-2,1,3256.4,250.2
2021-07-21-3,1,3206.3,253.3
2021-07-21-4,1,3167.8,256.4
2021-07-21-5,1,3103.2,259.5
2021-07-21-6,1,3106.2,262.4
2021-07-21-7,1,3406.2,265.4
2021-07-21-8,1,4266.5,268.5
2021-07-21-9,1,4769.0,272.4
2021-07-21-10,1,4776.5,277.0
2021-07-21-11,1,4726.1,281.6
2021-07-21-12,1,4813.1,286.2
2021-07-21-13,1,4903.6,290.8
2021-07-21-14,1,4893.3,295.6
2021-07-21-15,1,5089.0,300.4
2021-07-21-16,1,4860.0,305.2
2021-07-21-17,1,4710.0,309.9
2021-07-21-18,1,4295.0,314.3
2021-07-21-19,1,3981.3,318.4
2021-07-21-20,1,4072.1,322.2
2021-07-21-21,1,3851.8,326.0
2021-07-21-22,1,3740.0,329.8
2021-07-21-23,1,3676.3,333.4
2021-07-22-0,1,3508.3,337.0
2021-07-22-2,1,3307.5,343.6
2021-07-22-3,1,3312.9,346.8
2021-07-22-4,1,3246.8,349.9
2021-07-22-5,1,3134.0,352.9
2021-07-22-6,1,3226.4,355.9
2021-07-22-7,1,3407.3,358.9
2021-07-22-8,1,4553.1,362.0
2021-07-22-9,1,4887.0,365.9
2021-07-22-10,1,4889.5,370.5
2021-07-22-11,1,4914.7,375.1
2021-07-22-12,1,4964.6,379.8
2021-07-22-13,1,4959.5,384.5
2021-07-22-14,1,5159.6,389.3
2021-07-22-15,1,5168.7,394.3
2021-07-22-16,1,5177.8,399.3
2021-07-22-17,1,4863.3,404.1
2021-07-22-18,1,4265.2,408.6
2021-07-22-19,1,4029.7,412.7
2021-07-22-20,1,3966.9,416.6
2021-07-22-21,1,3823.6,420.4
2021-07-22-22,1,3740.0,424.1
2021-07-22-23,1,3696.1,427.7
2021-07-23-0,1,3602.2,431.3
2021-07-23-1,1,3439.9,434.7
2021-07-23-3,1,3304.8,441.2
2021-07-23-4,1,3214.3,444.4
2021-07-23-5,1,3180.5,447.5
2021-07-23-6,1,3154.8,450.5
2021-07-23-7,1,3609.1,453.6
2021-07-23-8,1,4349.1,456.8
2021-07-23-9,1,4821.9,460.8
2021-07-23-10,1,4735.1,465.4
2021-07-23-11,1,4884.4,470.0
2021-07-23-12,1,4803.4,474.8
2021-07-23-13,1,5126.1,479.4
2021-07-23-14,1,5060.9,484.1
2021-07-23-15,1,5190.1,489.0
2021-07-23-16,1,5147.6,494.0
2021-07-23-17,1,4845.0,498.9
2021-07-23-18,1,4228.6,503.4
2021-07-23-19,1,3867.1,507.4
2021-07-23-20,1,3880.2,511.1
2021-07-23-21,1,3823.3,514.8
2021-07-23-22,1,3645.7,518.4
2021-07-23-23,1,3621.6,521.9
2021-07-24-0,1,3525.8,525.4
2021-07-24-1,1,3479.3,528.8
2021-07-24-2,1,3410.7,532.1
2021-07-25-5,0,3106.0,622.0
2021-07-25-6,0,3165.5,625.0
2021-07-25-7,0,3164.4,628.0
2021-07-25-8,0,3232.4,631.0
2021-07-25-9,0,3297.0,634.1
2021-07-25-10,0,3216.8,637.2
2021-07-25-11,0,3322.3,640.3
2021-07-25-12,0,3433.8,643.5
2021-07-25-13,0,3394.0,646.7
2021-07-25-14,0,3557.6,650.0
2021-07-25-15,0,3681.7,653.4
2021-07-25-16,0,3737.1,656.9
2021-07-25-17,0,3814.5,660.5
2021-07-25-18,0,3875.4,664.2
2021-07-25-19,0,3733.2,667.8
2021-07-25-20,0,3733.4,671.4
2021-07-25-21,0,3568.2,675.0
2021-07-25-22,0,3564.3,678.4
2021-07-25-23,0,3490.9,681.9
2021-07-26-0,0,3348.4,685.2
2021-07-26-1,0,3302.8,688.4
2021-07-26-2,0,3249.1,691.6
2021-07-26-3,0,3173.0,694.7
2021-07-26-4,0,3184.0,697.8
2021-07-26-6,0,3141.5,703.8
2021-07-26-7,0,3942.9,706.8
2021-07-26-8,0,4535.3,710.1
2021-07-26-9,0,4871.2,714.2
2021-07-26-10,0,4982.2,718.9
2021-07-26-11,0,5009.4,723.7
2021-07-26-12,0,4984.0,728.5
2021-07-26-13,0,5014.2,733.3
2021-07-26-14,0,5056.1,738.2
2021-07-26-15,0,5059.7,743.1
2021-07-26-16,0,5042.3,748.0
2021-07-26-17,0,4597.9,752.7
2021-07-26-18,0,4230.4,757.0
2021-07-26-19,0,4063.4,761.1
2021-07-26-20,0,3924.3,764.9
2021-07-26-21,0,3806.8,768.7
2021-07-26-22,0,3847.5,772.3
2021-07-26-23,0,3554.1,775.9
2021-07-27-0,1,3463.0,779.3
2021-07-27-1,1,3411.8,782.6
2021-07-27-2,1,3327.7,785.9
2021-07-27-3,1,3230.4,789.1
2021-07-27-4,1,3203.7,792.2
2021-07-27-5,1,3157.0,795.3
2021-07-27-7,1,3370.8,801.3
